subscriber_id,cluster_idx,cluster_label,primary_distance,secondary_distance,confidence,overlays,dist_Voice-centric,dist_Underutilized / overspending,dist_Streaming & data-heavy,dist_Light / occasional user,dist_Roaming / travel-heavy,data_trend,voice_trend,roaming_trend,lines_trend
SUB00192,4,Roaming / travel-heavy,0.3297539596990652,4.680090206542505,High,Data appetite growing|Voice declining → data migration,5.634364452756074,4.680090206542505,5.537761245163495,5.586106613178435,0.3297539596990652,0.224696683822835,-4.963519638678593,-0.23074155587285058,-0.017466525690265626
SUB00193,0,Voice-centric,0.22060652964191488,3.680318555098121,High,Data appetite growing|Voice declining → data migration,0.22060652964191488,4.143594757728061,5.8472200449027945,3.680318555098121,5.881033671032935,0.4447163031551686,-30.887166741344256,0.029334980578213404,0.0
SUB00194,1,Underutilized / overspending,0.9601262604453866,3.7951892152036475,High,Data appetite shrinking|Voice declining → data migration,4.151509749466095,0.9601262604453866,3.7951892152036475,5.323951086742425,4.826564361703083,-0.17634947956137548,-15.337398614178646,0.15917378481300476,-0.006225746805209371
SUB00195,3,Light / occasional user,0.4420293937198239,3.4052006642512835,High,Data appetite growing|Voice declining → data migration,3.4052006642512835,5.055204612045346,5.509057654839889,0.4420293937198239,5.6449267649574795,0.5322680372323234,-0.5110336331925528,0.023196052756752822,0.018083829972582063
SUB00196,2,Streaming & data-heavy,1.3659276311640245,4.013340069409749,High,Data appetite shrinking|Voice declining → data migration,6.513699320097963,4.013340069409749,1.3659276311640245,6.6012691802631736,5.79815655520057,-0.45074752717904,-8.011977093114817,0.002930092193379734,0.05457384739842988
SUB00197,3,Light / occasional user,0.5795424517216455,3.908923552264568,High,Voice declining → data migration,3.908923552264568,5.5739197422318965,5.773239273690737,0.5795424517216455,5.979302762308201,-0.08674503199877562,-2.965768027139907,-0.016071808042558644,0.0
SUB00198,2,Streaming & data-heavy,1.174617737005307,4.02080672864335,High,Data appetite growing|Voice declining → data migration,5.5511650846053575,4.02080672864335,1.174617737005307,4.937906729676269,6.087757808789263,0.8930488280017207,-3.2884785433552834,-0.08541485152162681,-0.0022306258684380406
SUB00199,4,Roaming / travel-heavy,0.5350896758521646,4.829457327579507,High,Data appetite shrinking,5.805368999816728,4.829457327579507,5.8482399463738615,5.839272848513111,0.5350896758521646,-0.9704769409431238,8.652655268526733,-0.2492273869771387,-0.0010141705215484036
SUB00200,0,Voice-centric,0.6412858424327796,3.828013735313579,High,,0.6412858424327796,4.156531667570251,5.891476374166169,3.828013735313579,5.981728289503856,-0.10425456837158122,1.5446552908035702,-0.12351366880999025,0.0
SUB00201,1,Underutilized / overspending,0.7817464740233219,3.7997362488999618,High,Data appetite shrinking|Voice declining → data migration,4.230676269332535,0.7817464740233219,3.7997362488999618,5.422054489918836,4.834245720684015,-1.5886664526170862,-13.526424171349305,0.14275050663613015,-0.00444464457279146
SUB00202,3,Light / occasional user,0.5712566187398189,3.595656091490571,High,Data appetite growing|Voice declining → data migration,3.595656091490571,5.189257443634792,5.444465398163781,0.5712566187398189,5.7782133224401075,0.9884822746312529,-0.381475343895532,-0.08311554041002274,0.015676192309430393
SUB00203,2,Streaming & data-heavy,1.7884423544583188,3.8102399442074595,High,Data appetite growing,6.540802592495881,3.8102399442074595,1.7884423544583188,6.700114313187897,5.583397617566571,0.28430271011838903,1.9645005085259761,0.10826871954970828,-0.0011401186129602356
SUB00204,3,Light / occasional user,0.8664771825620304,3.878457717190104,High,,3.878457717190104,5.575774574304689,5.7749722916076465,0.8664771825620304,5.980146665738005,0.12465811852156516,0.4837013937931946,0.05112020791802188,0.0
SUB00205,2,Streaming & data-heavy,2.7474401145135907,4.337999342356558,High,Data appetite shrinking|Voice declining → data migration,5.67023139789626,4.337999342356558,2.7474401145135907,5.051908692660382,6.164595897449967,-0.7418607215167663,-2.287402667912192,0.14690802714664944,-0.03114323257157853
SUB00206,4,Roaming / travel-heavy,0.7403154635357532,4.8350010966582175,High,Data appetite shrinking,5.775879645724788,4.8350010966582175,5.689887360850553,5.725214989828291,0.7403154635357532,-0.8102622026106208,-0.08904890043011801,-0.2496506087281833,-0.013540720359901205
SUB00207,0,Voice-centric,0.8350365347022863,3.8195313775309523,High,Data appetite growing|Voice declining → data migration,0.8350365347022863,4.099655144243517,5.8078796814901565,3.8195313775309523,5.825195935205908,0.5144293034738426,-18.48285415547872,-0.004024848894189333,0.0
SUB00208,1,Underutilized / overspending,1.1525697466913767,4.023576143098873,High,Data appetite growing|Voice declining → data migration,4.19563329984079,1.1525697466913767,4.023576143098873,5.327203184906379,5.021062593219757,0.39975039451584077,-2.773667269297411,-0.04036017654797114,-0.03270948508582062
SUB00209,3,Light / occasional user,0.6208978173206231,3.579026442160185,High,Data appetite growing|Voice declining → data migration,3.579026442160185,5.152361462525829,5.432127686909158,0.6208978173206231,5.702646991681223,0.6592807113238153,-2.0883060263475106,-0.06980754270576472,-0.02278291483999082
SUB00210,2,Streaming & data-heavy,2.0913828217815875,4.062064282966582,High,,6.751979854130093,4.062064282966582,2.0913828217815875,6.8379444461609244,5.82514588765361,-0.013609786414416914,2.1211199461182324,0.04655287735527556,-0.002390086025973791
SUB00211,3,Light / occasional user,0.40196810691621226,3.8290558813243423,High,Voice declining → data migration,3.8290558813243423,5.502839706595203,5.736033622047768,0.40196810691621226,5.87795828445363,-0.06246534786845182,-0.41256243856873864,0.04309445517108657,0.0
SUB00212,2,Streaming & data-heavy,1.4750325195376635,4.05647277624685,High,Data appetite shrinking,5.505563105241269,4.05647277624685,1.4750325195376635,4.850205923875826,6.004793530924378,-1.0712515399066393,0.012079334555416037,0.18445227896153657,-0.0041014509473219956
SUB00213,4,Roaming / travel-heavy,0.44190358565460675,4.882705112380341,High,Data appetite shrinking|Voice declining → data migration,5.755646184694532,4.882705112380341,5.631297700140163,5.703277794731082,0.44190358565460675,-0.28685683152556757,-7.457573210607999,-0.14248889350618466,5.6075493576906635e-05
SUB00214,0,Voice-centric,1.3834238583526137,4.027949092186741,High,Data appetite shrinking,1.3834238583526137,4.277848796747469,6.0312147862770695,4.027949092186741,6.079114404874274,-0.5925944741434027,0.36354799884547884,-0.07391929428916257,0.0
SUB00215,1,Underutilized / overspending,1.9154940833604501,3.8989923565063305,High,Data appetite shrinking|Voice declining → data migration,4.529996712140168,1.9154940833604501,3.8989923565063305,5.477167745774088,5.062851403792472,-0.9604006843660194,-12.81197095599471,0.07144567690773988,0.015990549662231037
SUB00216,3,Light / occasional user,1.0570414418366891,3.618898746902251,High,Data appetite shrinking|Voice declining → data migration,3.618898746902251,5.198828843382306,5.643485989749754,1.0570414418366891,5.6579001133367255,-0.2679035230079191,-1.3735656614628773,0.13291509260462822,0.027857081034538777
SUB00217,2,Streaming & data-heavy,1.197817676551343,3.664074801059678,High,Data appetite growing,6.2765116721227265,3.664074801059678,1.197817676551343,6.381503532765495,5.369069968862245,0.4690480794205841,2.6660816929779436,-0.1984900102080389,0.014021879286360261
SUB00218,3,Light / occasional user,1.5022357383180638,4.185532905375742,High,Data appetite growing|Voice declining → data migration,4.185532905375742,5.739727691311834,5.8769379901954695,1.5022357383180638,6.039722839318071,0.42857783809435507,-3.586861608434786,0.1856556265804331,0.0
SUB00219,2,Streaming & data-heavy,1.9108133068637452,4.054096587759027,High,Data appetite shrinking|Voice declining → data migration,5.586310694766269,4.054096587759027,1.9108133068637452,4.974594731678142,6.011769484861275,-0.3771962911288105,-0.43278352433588213,0.12961920678314862,-0.006776517889667715
SUB00220,4,Roaming / travel-heavy,0.4781631066389558,4.823691397031311,High,Data appetite growing,5.8726396202526345,4.823691397031311,5.52486684782473,5.826276785607437,0.4781631066389558,0.6464136352631707,5.754525933152851,0.07452912607256905,-0.038135104172215065
SUB00221,0,Voice-centric,0.36948857792162737,3.8979343611897708,High,Data appetite shrinking|Voice declining → data migration,0.36948857792162737,4.139802432306893,5.9809764880935345,3.8979343611897708,5.883019851550735,-0.26397624084496224,-8.910068609731608,-0.023736606323475015,0.0
SUB00222,1,Underutilized / overspending,1.7473271176327283,3.861976758843177,High,Data appetite growing,4.492696904357997,1.7473271176327283,3.861976758843177,5.444436615547255,5.0954034527328,0.5176783327762369,12.442713731807881,0.08585982789331256,0.00492065529805897
SUB00223,3,Light / occasional user,1.1151831535143557,3.615321617001103,High,,3.615321617001103,5.164005394616186,5.609258411211009,1.1151831535143557,5.798187209398679,0.13894608486186003,0.38548185939057067,-0.0768170144642776,0.005153708960292041
SUB00224,2,Streaming & data-heavy,1.719009626154501,3.765209267013034,High,Data appetite shrinking|Roaming increasing,6.469438284094367,3.765209267013034,1.719009626154501,6.594619867175934,5.551101908349939,-0.6675777058641609,0.11365032905966022,0.21282364683529434,0.04282699002708727
SUB00225,3,Light / occasional user,0.9012566681291773,3.9484343142170366,High,Data appetite growing,3.9484343142170366,5.624000975473852,5.751132409847424,0.9012566681291773,5.990274546657271,0.3367486761002316,0.6501010830598736,0.0022802051543839327,0.0
SUB00226,2,Streaming & data-heavy,1.3815525749803215,4.372641203663087,High,Data appetite shrinking,5.771595239923017,4.372641203663087,1.3815525749803215,5.089543261975783,6.271681562861949,-0.20536987725233663,0.947168487174222,-0.10369984557596022,0.03354887666985225
SUB00227,4,Roaming / travel-heavy,1.7253627824246476,4.930370610591007,High,Data appetite growing,5.861142372826525,4.930370610591007,5.602339817624037,5.770982230983256,1.7253627824246476,0.23824921559321732,2.308805565706971,0.13298312450443386,-0.020956679401897493
SUB00228,0,Voice-centric,1.0614836036420952,3.8301104913313484,High,,1.0614836036420952,4.316501307346318,5.9572417068607315,3.8301104913313484,5.985199621814576,-0.0753742330528427,14.471374504453186,0.020997855895132013,0.0
SUB00229,1,Underutilized / overspending,0.917894448060784,3.9643458174208717,High,Data appetite growing|Voice declining → data migration,4.3329907443515,0.917894448060784,3.9643458174208717,5.543314138014166,4.933341337780991,1.4466738733736861,-13.388349412153769,0.16069897361427227,0.06391651343148838
SUB00230,3,Light / occasional user,0.48801873448766253,3.4385468258845213,High,Data appetite shrinking,3.4385468258845213,5.089075247300956,5.600851156328456,0.48801873448766253,5.736765345237097,-0.3836393586367284,4.51909177515698,-0.04937506386425897,-0.02909079931853508
SUB00231,2,Streaming & data-heavy,1.4035055271127361,3.8831387749629553,High,Data appetite growing,6.582561866649855,3.8831387749629553,1.4035055271127361,6.645675644904771,5.711405267035616,0.2815687663476362,2.219779967659186,0.0814955682395276,0.035969210354182574
SUB00232,3,Light / occasional user,0.9994462941000999,3.9973627361023323,High,Data appetite growing|Voice declining → data migration,3.9973627361023323,5.669241297887295,5.781578815847815,0.9994462941000999,5.981865598436829,0.3860199039147723,-2.536225695010966,0.07222382482550972,0.0
SUB00233,2,Streaming & data-heavy,1.4539650410529483,4.027568510043599,High,Data appetite shrinking,5.307663600848511,4.027568510043599,1.4539650410529483,4.539200201970543,5.887102524413349,-0.3649917620126348,3.525739631116723,-0.006887202941741787,0.02255466501615275
SUB00234,4,Roaming / travel-heavy,1.196425947148945,4.593162463866926,High,Data appetite growing,5.632034569684274,4.593162463866926,5.213604664353214,5.500168535677869,1.196425947148945,1.29353529902367,4.919171183437425,-0.20238541632767057,0.021431329949914906
SUB00235,0,Voice-centric,0.7875693181316501,3.7194427206514846,High,Data appetite growing|Voice declining → data migration,0.7875693181316501,4.291253893395143,5.828464859486371,3.7194427206514846,5.929377539438764,0.6130941150136581,-19.673686755764788,-0.12198432756138461,0.0
SUB00236,1,Underutilized / overspending,0.1593841025133054,3.672788398994755,High,Data appetite growing,4.2284970727622495,0.1593841025133054,3.672788398994755,5.397323132633023,4.8590827136824615,0.2334436547849185,7.188018853569379,-0.05992880368871746,0.026817344933156004
SUB00237,3,Light / occasional user,0.7429754723587743,3.657273771995829,High,,3.657273771995829,5.2173153003074795,5.52267263907962,0.7429754723587743,5.671088473890348,0.11572985723561138,-0.04354721374799614,-0.04186782406701144,0.0366484931389556
SUB00238,2,Streaming & data-heavy,1.437549985576873,3.774345224240043,High,Data appetite growing,6.463575929784847,3.774345224240043,1.437549985576873,6.595776665586316,5.7609980573730635,0.7983064652782753,7.891589628738458,-0.061256539936754985,-0.006596835436258619
SUB00239,3,Light / occasional user,0.5836892984417463,3.8313110905249537,High,Data appetite shrinking,3.8313110905249537,5.509567662468946,5.7511860319476025,0.5836892984417463,5.924331646957351,-0.15084915634837362,2.8145865869597597,0.019506247420497693,0.0
SUB00240,2,Streaming & data-heavy,1.152791431469964,3.9844178695779875,High,Data appetite growing,5.55564026340785,3.9844178695779875,1.152791431469964,4.902232135654827,5.972854252287081,0.3934103072190868,0.16130042484693388,0.1685148614393164,0.01495028156089351
SUB00241,4,Roaming / travel-heavy,0.6818768865444977,4.828911633468157,High,Data appetite growing,5.866071450755207,4.828911633468157,5.6417969723857535,5.840517643356587,0.6818768865444977,0.5215657038656307,1.548249512350546,0.1155743433770197,-0.016227322953455338
SUB00242,0,Voice-centric,0.5593442405631994,3.508320222130192,High,Data appetite growing|Voice declining → data migration|Roaming increasing,0.5593442405631994,4.298938379529627,5.841970711974673,3.508320222130192,5.816617783521521,0.45023239876483173,-2.9961307637993255,0.21490691026834902,0.0
SUB00243,1,Underutilized / overspending,0.7267652042085033,3.7033113286180757,High,Data appetite growing|Voice declining → data migration,4.184936558425383,0.7267652042085033,3.7033113286180757,5.310163516132619,4.702263432110052,0.4294054727174014,-4.158138256954967,0.07766564091463767,0.05322608157552551
SUB00244,3,Light / occasional user,0.6780801432465233,3.5904380852391817,High,Data appetite growing,3.5904380852391817,5.147665645354011,5.406099205019931,0.6780801432465233,5.766214321958036,1.0171132886871814,4.542212137370393,-0.005832656159942246,-0.0048079721632665
SUB00245,2,Streaming & data-heavy,1.2588978787513345,3.840665165160221,High,Data appetite growing,6.522592320120656,3.840665165160221,1.2588978787513345,6.594681157630264,5.625854841753347,0.5071662315612415,10.167999926111058,-0.11692022567320715,0.039371686538571836
SUB00246,3,Light / occasional user,0.7417964064156136,3.836428316200469,High,Voice declining → data migration,3.836428316200469,5.538252655193915,5.785178450255981,0.7417964064156136,5.996409000196382,-0.09595070662435881,-0.6408192230323366,-0.008488588844874924,0.0
SUB00247,2,Streaming & data-heavy,1.4685307958383051,4.055706317226331,High,Data appetite growing|Voice declining → data migration,5.434676525300349,4.055706317226331,1.4685307958383051,4.740014145907597,5.943524515864574,0.7994596882132432,-4.247853066243635,0.10035129808513395,-0.010257723440185752
SUB00248,4,Roaming / travel-heavy,0.384468889185062,4.961848752284072,High,Data appetite shrinking,5.888421098076485,4.961848752284072,5.727683482469811,5.808054433334511,0.384468889185062,-0.3947606902210643,4.159925010100893,-0.14497613600114068,-0.0009599528090853103
SUB00249,0,Voice-centric,1.2895408039326928,3.734352593059232,High,Data appetite growing,1.2895408039326928,4.296766376341642,5.836918640391692,3.734352593059232,5.918816499819062,0.9448460706198051,16.095970074100823,0.0007501544689809767,0.0
SUB00250,1,Underutilized / overspending,0.6480362105077601,3.636543870356314,High,Data appetite shrinking|Voice declining → data migration,4.173090446376194,0.6480362105077601,3.636543870356314,5.274538396824242,4.940288023730563,-0.34074995806741637,-6.511149946328711,-0.06540862485790554,-0.01567765503995322
SUB00251,3,Light / occasional user,0.945421693712887,3.5163878926782224,High,Data appetite shrinking,3.5163878926782224,5.16650902083671,5.6171268193345405,0.945421693712887,5.620495110114668,-0.6573619690556766,3.8773072027478244,0.1375741061615252,-0.0035652783581263917
SUB00252,2,Streaming & data-heavy,1.1222592516530623,3.628510089931737,High,Data appetite shrinking,6.226131143166545,3.628510089931737,1.1222592516530623,6.331886997303243,5.57596551627562,-1.088702168474783,7.6285555191149,-0.10623199629763273,-0.005162068993940321
SUB00253,3,Light / occasional user,2.2284244291072626,4.4849053135518195,High,Data appetite shrinking|Voice declining → data migration,4.4849053135518195,5.986797040529431,6.165858844965132,2.2284244291072626,6.321222448105361,-0.17078659126623819,-0.9856621149164949,0.03980998754070758,0.0
SUB00254,2,Streaming & data-heavy,1.417385957941014,4.076610732276916,High,Data appetite growing|Voice declining → data migration,5.486964917657054,4.076610732276916,1.417385957941014,4.760291200540151,6.044136637200408,0.21507698611108578,-3.9738295198461935,0.020788909500895476,-0.009127299073271524
SUB00255,4,Roaming / travel-heavy,0.48101206263909924,4.874784140571312,High,Data appetite shrinking|Voice declining → data migration,5.8053049360971976,4.874784140571312,5.672086020922367,5.717424906981707,0.48101206263909924,-0.6851326986409235,-1.0404556884678546,0.01611132687575929,-0.04116594478448012
SUB00256,0,Voice-centric,0.20203890285487075,3.5899038110587935,High,Voice declining → data migration,0.20203890285487075,4.2087139370546245,5.839095709833463,3.5899038110587935,5.717419023181011,-0.1486791278077089,-18.451168954931173,0.07290786440364178,0.0
SUB00257,1,Underutilized / overspending,0.5196502020628027,3.6606395466912645,High,Data appetite growing|Roaming increasing,4.254054194248035,0.5196502020628027,3.6606395466912645,5.406270203065949,4.80575921029866,1.2224547283203604,13.575806311429519,0.2094541988875191,0.03362236730232902
SUB00258,3,Light / occasional user,0.48383138967650513,3.4261623399994003,High,,3.4261623399994003,5.058310105678772,5.522635376380023,0.48383138967650513,5.747662365618155,-0.012813965236672322,1.6386758029200064,-0.09137485809518825,0.004240543048427873
SUB00259,2,Streaming & data-heavy,1.620788683169121,3.9764416785025283,High,Voice declining → data migration,6.759780604862986,3.9764416785025283,1.620788683169121,6.9066637582657,5.9079575639151685,0.019105158262109744,-3.8778940057819,-0.04527758731772723,-0.009491504206279045
SUB00260,3,Light / occasional user,1.881807471954847,4.204439081525258,High,Voice declining → data migration,4.204439081525258,5.725256309802762,6.018635255535956,1.881807471954847,6.197777332537291,-0.09069920689424482,-0.34593153844383295,-0.014684380267418114,0.0
SUB00261,2,Streaming & data-heavy,2.163111549677191,4.193650939409814,High,Data appetite growing,5.458036712076543,4.193650939409814,2.163111549677191,4.804929948177669,6.060677774227116,0.17759729816460498,4.5957628599321465,0.030813148246771855,0.041523353226023366
SUB00262,4,Roaming / travel-heavy,1.8970891185953886,4.924587628728456,High,Data appetite shrinking|Voice declining → data migration,5.892370745264635,4.924587628728456,5.760842903784864,5.908696505173265,1.8970891185953886,-0.7421099791942227,-1.7499277047503934,0.010077328201719275,-0.011843813697095598
SUB00263,0,Voice-centric,0.7700514502885192,3.7171851250413743,High,Data appetite shrinking,0.7700514502885192,4.380905410697272,5.954634785773314,3.7171851250413743,5.920514463283866,-0.4165983005600628,0.7499557856565452,0.014523488750524968,0.0
SUB00264,1,Underutilized / overspending,0.7669802319162902,4.089545099483486,High,Data appetite shrinking|Voice declining → data migration,4.330258418589957,0.7669802319162902,4.089545099483486,5.593128546289871,4.987934458383906,-0.7727053698182045,-2.600446013370931,0.16073811783875455,-0.007025922931750819
SUB00265,3,Light / occasional user,0.6863170905754631,3.5415878992234453,High,Data appetite growing,3.5415878992234453,5.08933532634506,5.394663051172685,0.6863170905754631,5.726433191958207,0.6286576725858688,2.440722634780306,-0.12290734679964815,-0.01115034719024181
SUB00266,2,Streaming & data-heavy,1.4654206126472116,3.780227415034841,High,Data appetite shrinking|Voice declining → data migration,6.406568887742677,3.780227415034841,1.4654206126472116,6.542013268840021,5.607798723730737,-1.3025128333729503,-3.3683344064613006,-0.011080262186653703,-0.009385481833277401
SUB00267,3,Light / occasional user,0.7118856196741484,3.9100042631769254,High,,3.9100042631769254,5.599241214781364,5.758517553424938,0.7118856196741484,5.9832472902630975,-0.018476936084741026,0.6353346575682012,-0.04107786954485602,0.0
SUB00268,2,Streaming & data-heavy,1.4729051076674806,4.40452641483987,High,Data appetite growing|Voice declining → data migration,5.7711403495203495,4.40452641483987,1.4729051076674806,5.023902722683705,6.280745062631549,1.0278990478026246,-0.3972826177536477,0.0033308986669081434,-0.04707720923333451
SUB00269,4,Roaming / travel-heavy,0.494627533482655,4.978591807911716,High,Data appetite growing|Voice declining → data migration,5.961098197995317,4.978591807911716,5.737766812738442,5.890620148524764,0.494627533482655,0.4587653139001261,-11.332124539016752,-0.10680023788068702,-0.012151419247078415
SUB00270,0,Voice-centric,0.7222952022838499,3.920286127224962,High,Data appetite shrinking,0.7222952022838499,4.19269624304191,5.972576206279893,3.920286127224962,5.931096424483928,-0.2669456544654337,5.4185846742152,-0.17769267945571746,0.0
SUB00271,1,Underutilized / overspending,0.4759469342006888,3.848078956760584,High,Roaming increasing,4.120289189009221,0.4759469342006888,3.848078956760584,5.28133607302658,4.766134787148854,0.013568395705770689,7.995260013021223,0.2581716595888325,-0.019081999486536907
SUB00272,3,Light / occasional user,2.082306991618521,4.0552090435316845,High,Data appetite growing,4.0552090435316845,5.558141172996526,5.84183176935329,2.082306991618521,5.975809681683566,0.8514162829476927,4.231679371408278,0.17046935876619146,0.01579146961443347
SUB00273,2,Streaming & data-heavy,1.3050699996060668,3.532457557479153,High,Data appetite shrinking,6.218372070117121,3.532457557479153,1.3050699996060668,6.3791193891660996,5.413930405379223,-1.23637130804655,6.636788252632045,-0.16744262908462473,-0.052169147867763395
SUB00274,3,Light / occasional user,1.1559887705347531,3.9587464659889737,High,Data appetite growing|Voice declining → data migration,3.9587464659889737,5.6368855941378,5.837904826439537,1.1559887705347531,6.055742468357258,0.17046072232187667,-0.3941586395737078,-0.02246081556755648,0.0
SUB00275,2,Streaming & data-heavy,1.342034465151707,3.93231138938152,High,Data appetite growing|Voice declining → data migration,5.335520272536975,3.93231138938152,1.342034465151707,4.665891412513855,6.007940876251006,0.7822587464806715,-0.7384845614404826,-0.04722572938108907,-0.036477008499156145
SUB00276,4,Roaming / travel-heavy,1.772627190892063,5.080367014381991,High,,6.208652769158723,5.080367014381991,5.829933215401802,6.253938053410545,1.772627190892063,-0.05146499841614531,8.559836507896664,-0.036165214827517854,0.010335232867631727
SUB00277,0,Voice-centric,1.9238432370174943,4.142113995825759,High,Data appetite growing|Voice declining → data migration,1.9238432370174943,4.465126117842013,6.1058157249060026,4.142113995825759,5.927112427292286,0.3247761168016487,-11.426478072692342,0.17906522605235792,0.0
SUB00278,1,Underutilized / overspending,1.1470773889545647,3.881923748732626,High,Data appetite growing|Voice declining → data migration,4.307897754640508,1.1470773889545647,3.881923748732626,5.448342382373975,4.879441842533852,2.524790778481977,-6.833209187795916,-0.056565117950032086,-0.0009703309110803176
SUB00279,3,Light / occasional user,1.0247256068077675,3.5185895417842565,High,Data appetite shrinking|Voice declining → data migration,3.5185895417842565,5.090272993173977,5.618677021261145,1.0247256068077675,5.756490506026375,-0.24143153326462186,-1.477349305103313,-0.03209106888945036,0.008232894022434486
SUB00280,2,Streaming & data-heavy,1.2131985309715683,3.704104807903718,High,Voice declining → data migration,6.296935572280912,3.704104807903718,1.2131985309715683,6.361028846185875,5.63940604135939,0.1480369105454025,-4.831387106400328,-0.057562359074352976,-0.008468678619160142
SUB00281,3,Light / occasional user,1.543876599716127,4.207821135309397,High,Data appetite growing|Voice declining → data migration,4.207821135309397,5.773903885321173,5.891483001993137,1.543876599716127,6.155072278568872,0.7308328457795158,-1.3352599149636104,-0.019236770184644415,0.0
SUB00282,2,Streaming & data-heavy,1.923101144110708,4.260272615717558,High,Data appetite shrinking,5.54289599171725,4.260272615717558,1.923101144110708,4.78346545271698,6.024064180131318,-1.0189757639419788,4.8311736853350675,0.11198314389904242,-0.048761802952584164
SUB00283,4,Roaming / travel-heavy,1.1696013478773217,4.451315776612279,High,Data appetite shrinking,5.462828353462819,4.451315776612279,5.328250407427242,5.466348494321257,1.1696013478773217,-0.20443488649987054,1.0528654809350468,-0.03694111903164106,-0.02075562046102567
SUB00284,0,Voice-centric,0.7337827148603723,3.651964335301291,High,Data appetite shrinking|Voice declining → data migration,0.7337827148603723,4.2640530752765,5.8915108923582915,3.651964335301291,5.850342996136566,-0.4745033261501534,-11.788806564147176,0.08861914070800521,0.0
SUB00285,1,Underutilized / overspending,0.4263886877259846,3.410692041532698,High,Data appetite growing,4.13195347974277,0.4263886877259846,3.410692041532698,5.246496166848505,4.727905210199633,1.0748767050300525,14.371247446432012,0.005862509360288591,0.0125590371002118
SUB00286,3,Light / occasional user,0.8555812393653646,3.591695112979706,High,,3.591695112979706,5.2269554713119115,5.564811112966863,0.8555812393653646,5.800205015968682,-0.02408458839257845,0.07331400404475838,-0.021321220364211038,-0.011124519912727313
SUB00287,2,Streaming & data-heavy,1.9180279695528064,4.020025086653184,High,Data appetite shrinking|Voice declining → data migration,6.816870715434525,4.020025086653184,1.9180279695528064,6.943516329721972,5.8020964617498425,-1.1116078048694058,-13.195680817926208,-0.03850649328749007,-0.002061226458505435
SUB00288,3,Light / occasional user,2.0552805105611185,4.43571279886007,High,Data appetite growing,4.43571279886007,5.951784994852944,6.09054715063065,2.0552805105611185,6.322985314131671,0.201829060639577,0.910817653899155,-0.016304996854299352,0.0
SUB00289,2,Streaming & data-heavy,1.5350987969324257,4.162795499414268,High,Data appetite shrinking,5.576322259251686,4.162795499414268,1.5350987969324257,4.9013043207776,6.138684414573334,-0.5313462690810932,-0.040205677970911416,-0.09211166970580949,0.0542931543618623
SUB00290,4,Roaming / travel-heavy,0.5377469465229225,5.047184238322745,High,Data appetite growing,6.075885236504424,5.047184238322745,5.629142903266893,5.99221925533564,0.5377469465229225,0.23950096206334084,0.7408032290987324,0.12140504762795204,0.02380633046705056
SUB00291,0,Voice-centric,0.32309696239076185,3.8419545173629794,High,Data appetite growing|Voice declining → data migration,0.32309696239076185,3.9965966168704523,5.803632031756562,3.8419545173629794,5.850664117235348,0.5739337464110839,-22.467797280631213,0.027735889145694012,0.0
SUB00292,1,Underutilized / overspending,0.489121614050119,3.783314255107536,High,Data appetite shrinking,4.075346814804151,0.489121614050119,3.783314255107536,5.1921721898054,4.7706568535439455,-0.3045406849838847,5.3003469214354455,0.051338106539106663,0.007322413834488967
SUB00293,3,Light / occasional user,0.9337026814182997,3.5043545234669673,High,Data appetite shrinking,3.5043545234669673,5.1228412255858276,5.594301860032863,0.9337026814182997,5.649125012809707,-0.9818293100354317,3.064864316167575,0.050435235984611804,-0.009215446330461048
SUB00294,2,Streaming & data-heavy,1.0718559160672232,3.4817371824794856,High,Data appetite shrinking|Voice declining → data migration,6.1867076158017085,3.4817371824794856,1.0718559160672232,6.3076487269012205,5.602220155140159,-0.35250498442750416,-11.26724652671848,-0.09739860279127847,-0.01705773974596728
SUB00295,3,Light / occasional user,1.0412103611350085,4.003193303208892,High,Data appetite growing,4.003193303208892,5.6241810250447895,5.7957767649531515,1.0412103611350085,6.0381286256312245,0.30250881288123604,0.1295121749828123,-0.0299032425010741,0.0
SUB00296,2,Streaming & data-heavy,1.566862880679609,4.355818925597362,High,Data appetite shrinking,5.814579145495944,4.355818925597362,1.566862880679609,5.102215663574719,6.13895787266367,-0.583440648840061,1.3942434676435684,0.08821389323630494,-0.006594510872253473
SUB00297,4,Roaming / travel-heavy,1.0278302126260919,5.026242014085624,High,Data appetite shrinking,6.0468051814371755,5.026242014085624,5.932049153409351,6.103759790459488,1.0278302126260919,-0.22552213560513865,2.1199912071167564,-0.11446737320001228,0.004785800147856031
SUB00298,0,Voice-centric,0.4532180320661466,3.7175973560922215,High,Data appetite shrinking|Voice declining → data migration,0.4532180320661466,4.208697202536009,5.943395967774404,3.7175973560922215,5.903065852974998,-0.30766860875604446,-28.679967740650753,0.08355584558439208,0.0
SUB00299,1,Underutilized / overspending,0.4253108633218021,4.026489232226274,High,Data appetite shrinking|Voice declining → data migration,4.026489232226274,0.4253108633218021,4.029248494546974,5.349713022776712,4.9354118840958465,-1.183402509290107,-5.919187161793295,0.08454006233995164,0.004408105353522125
SUB00300,3,Light / occasional user,1.0252596332541308,3.589461622146695,High,Data appetite shrinking|Voice declining → data migration,3.589461622146695,5.156803084746225,5.6281360149827755,1.0252596332541308,5.7282284261703245,-0.24543914107337148,-1.0879934268624765,-0.10553334524306075,3.634977604094682e-05
